id,developer
1130136,"ILCA, Inc."
1130137,Arc System Works
1130138,Arc System Works
1130139,GlitchwormGamesYT
1130143,ActionGamer
1130144,Pixmain
1130145,Beat Games
1130148,sprite
1130150,EastAsiaSoft
1130150,Shady Corner Games
1130151,CyberStep
1130151,Rabbitfoot
1130153,"Idea Factory Co., Ltd."
1130153,Otomate
1130154,Success Corporation
1130155,CM Games
1130156,PsychoFlux Entertainment
1130157,Slitherine Ltd.
1130157,Proxy Studios
1130160,Platinum Games Inc.
1130162,NBAN Dev
1130163,Meteor Studios
1130167,Elendow
1130169,BlankMediaGames
1130175,Vesper Studios
1130181,Puny Astronaut
1130182,AslanZalaf
1130185,Catness Game Studios
1130187,Elendow
1130188,Luminous Productions
1130188,Square Enix
1130190,BlankMediaGames
1130198,PsychoFlux Entertainment
1130201,LixianGames
1130203,RedDeer.Games
1130206,Zeoworks
1130211,InfluencerApps
1130214,Dead Unicorn
1130218,Laughing Fox Games
1130219,Paulo Sacilotti Junior
1130219,Half Moon Game Development
1130220,JacksonGameStudios
1130222,GomPangGames
1130225,Andiematronic
1130226,zikes
1130227,Studio Mabbit
1130229,EA Sports
1130229,Metalhead Software
1130230,Nemuristar
1130235,Kyrus
1130236,Untold Tales
1130236,Mooneaters
1130239,EA Sports
1130239,Metalhead Software
1130241,PixelHeart
1130241,Neofid Studios
1130242,Brainwash Gang
1130242,Raw Fury
1130243,Nightdive Studios
1130243,Prime Matter
1130244,101XP
1130245,Sega
1130245,Relic Entertainment
1130246,Scratchikata
1130247,Destructive Creations
1130247,Fairyship Games
1130248,Dry Cactus
1130249,Dry Cactus
1130250,The Brotherhood Games
1130251,Armor Games Studios
1130251,Vertical Reach
1130252,Shiro Unlimited
1130252,Atelier QDB
1130253,Blue Poch
1130254,Dracma Studios
1130255,Leonardo Interactive
1130256,Rombe
1130257,Little Horror Studios
1130259,Blaze Entertainment
1130259,Team17
1130260,Blaze Entertainment
1130261,Bren MW
1130262,Little Zabadooj :3
1130266,Iceberg Interactive
1130266,Muro Studios
1130270,Onyx Lute
1130271,ZenVision Games
1130275,Mob Entertainment
1130280,Gamera Games
1130281,Ryan Wheeler
1130284,Electronic Arts
1130284,Maxis
1130285,Team17
1130286,Kivano
1130287,Māris Ozols
1130289,Squido Studio
1130291,"Sieg Games Co., Ltd."
1130291,Sega
1130292,No More Robots
1130293,Flat Head Studio
1130294,SHK Interactive
1130296,Source Byte Sp. z o.o.
1130299,Atlus
1130299,Sega
1130300,Atlus
1130300,Sega
1130301,Atlus
1130301,Sega
1130302,Atlus
1130302,Sega
1130306,Ryan Wheeler
1130307,Cezar Roveda Coelho
1130308,"CFK Co., Ltd."
1130308,Ppiyo Studio
1130316,616 GAMES
1130318,exA-Arcadia
1130318,pixel games
1130319,Electronic Arts
1130319,Maxis
1130320,Odyssey Studios (Brazil)
1130320,Chris Read
1130321,Māris Ozols
1130322,"Rogue Games, Incorporated"
1130322,Game Grumps
1130324,616 GAMES
1130326,Sleeping Eight Studio
1130328,"Sieg Games Co., Ltd."
1130328,Sega
1130330,Cezar Roveda Coelho
1130331,Etherlight
1130332,Latest Past
1130332,Perun Creative
1130333,CRX Entertainment
1130335,Blizzard Entertainment
1130336,Blizzard Entertainment
1130344,reied
1130345,Black Garden Studios
1130346,Capcom
1130347,Capcom
1130348,RedDeerGames
1130350,Catoptric Games
1130350,Remoob
1130351,Bandai Namco Entertainment
1130351,MONKEYCRAFT Co. Ltd
1130353,Capcom
1130354,Capcom
1130355,Capcom
1130357,Capcom
1130358,Capcom
1130359,Digital Artisans
1130362,Blizzard Entertainment
1130367,616 GAMES
1130369,klaiis
1130370,BLAST_HARBOUR
1130371,DozenByte
1130374,NomNomNami
1130375,DLsite
1130375,MORPATH
1130376,Gameforge
1130376,Asylum Square Interactive
1130377,Martin Mauersics
1130379,2 Left Thumbs
1130383,President Studio
1130384,Cybird
1130384,Animate
1130385,ViewApp
1130385,Aerosoft GmbH
1130386,ZeniMax Online Studios
1130386,Bethesda Softworks
1130387,Demon Zoo Games
1130392,Yacht Club Games
1130394,AeonSparx Interactive
1130394,Astrolabe Games
1130395,BlackHawk Games
1130396,XSEED Games
1130396,Marvelous
1130397,Frictional Games
1130398,Breda University of Applied Sciences
1130402,Yacht Club Games
1130404,Domini Games
1130407,The Haunted PS1
1130408,Regal Bread Studio
1130410,turbolento games
1130415,PlayWay
1130415,DreamWay Games
1130418,IndieArk
1130419,Gameloft
1130420,Psyonix
1130421,Barking Dogs
1130421,Electronic Sheep Games
1130423,Mojang Studios
1130424,Mojang Studios
1130426,Crypton Future Media
1130427,Ektorom Software
1130431,Gameloft
1130432,Psyonix
1130433,Barking Dogs
1130433,Electronic Sheep Games
1130434,PlayWay
1130434,DreamWay Games
1130435,Crypton Future Media
1130436,Nacon
1130436,Cyanide Studio
1130437,Milestone
1130437,Milestone S.r.l.
1130438,Wild Fields
1130439,Koniro Dice
1130442,Mighty Coconut
1130446,Namco
1130446,HAMSTER
1130448,Dark Curry S.L.
1130449,Top Hat Studios
1130449,hiromu656
1130450,Failbetter Games
1130451,Two and a Half Studios
1130452,Devolver Digital
1130452,more8bit
1130453,DON'T NOD
1130454,Nacon
1130454,Cyanide Studio
1130455,Barcode Studia
1130456,Mangs
1130457,Massive Entertainment
1130457,Ubisoft Entertainment
1130459,ToothandClaw
1130460,Genius Studio Japan
1130461,Devolver Digital
1130464,Miscellaneum Studios
1130468,George Broussard
1130469,Goloso Games
1130473,Kimura Nakaji Office
1130474,Muted Games
1130475,Nathan O. Marsh
1130476,Miscellaneum Studios
1130479,Little Bear Studios
1130482,Starseed Forest
1130482,Sudaka Games
1130489,Epic Games
1130490,PORTANIS
1130491,Bandai Namco Entertainment
1130491,Dimps
1130492,Matheesan
1130495,Wizard Games
1130495,Astrum Entertainment
1130496,Brandon Braun
1130499,Cracked Animations
1130501,Zakichi
1130503,SomeHumbleOnion
1130503,Mooneye Studios
1130506,Brandon Braun
1130507,Lincrash
1130510,Waikuteru
1130511,Mads Games
1130511,Yeramia
1130512,zoranc
1130514,Krool Toys
1130514,McDonald's
1130515,LightSpeed Studios
1130515,Tencent Games
1130516,ATSxp
1130517,Clops Game Studio
1130517,AMAGAMES
1130518,Pixel Wrappers
1130519,EA Sports
1130519,Codemasters
1130520,Renka
1130524,Poncle
1130527,Movie Games
1130527,Star Drifters
1130528,Blizzard Entertainment
1130530,potentknight
1130533,Focus Entertainment
1130533,Un Je Ne Sais Quoi
1130534,Z-xian
1130536,OneY Games Studio
1130538,potentknight
1130540,Risa Interactive
1130541,MUMO STUDIO
1130542,Amazon Games [ NA / EU ]
1130542,Bandai Namco Studios
1130543,Bloober Team
1130544,mc2games
1130545,Humble Mill
1130545,Paleo Games
1130546,Letmeowt Games
1130546,Excalibur Games
1130554,Sega
1130554,Atlus
1130555,Sega
1130555,Atlus
1130556,Sega
1130556,Atlus
1130559,Activision Publishing
1130559,Infinity Ward
1130561,MassVR
1130564,Frozen Line
1130564,Ravenage Games
1130567,Enish
1130569,Blue Poch
1130570,Letmeowt Games
1130570,Excalibur Games
1130574,Supersonic Studios LTD
1130575,Kemono Games
1130575,Ravenscourt
1130576,Buntspecht Games
1130576,Assemble Entertainment
1130577,Letmeowt Games
1130577,Excalibur Games
1130578,Double Dash Studios
1130579,Usual Suspects
1130580,Rocketcat Games
1130586,"Atari, Inc."
1130586,"ARVORE Immersive Experiences, LLC"
1130587,"Idea Factory Co., Ltd."
1130587,Design Factory
1130588,WOWWOW Technology
1130592,MrOkiDoki
1130592,OkiGames
1130598,Tuxedo Labs
1130600,Double Dash Studios
1130601,Mojang Studios
1130601,Oreville Studios
1130602,Bloober Team
1130605,XSGames
1130606,Bearhammer Games
1130607,StoryToys
1130608,Spitfire-Games
1130609,TF.Studio
1130610,Limbic Entertainment
1130610,Bandai Namco Entertainment
1130611,foxiCube
1130612,Kibi Games
1130612,Poly Poly Games
1130613,Totally Normal Creature
1130616,Red Fox Studios
1130618,Nukearts
1130619,EA Sports
1130619,Codemasters
1130620,Interestick
1130624,Spitfire-Games
1130626,Clapperheads
1130628,DigiPen Institute of Technology
1130628,DigiPen Europe-Bilbao
1130631,DigiPen Institute of Technology
1130633,AFIL Games
1130635,Jack Le Hamster
1130635,Dobuki Studio
1130638,Dolores Entertainment
1130638,EastAsiaSoft
1130642,DLsite
1130642,trisys
1130643,Wonderlust Games
1130645,Wonderlust Games
1130648,Chilla's Art
1130656,Aria.
1130657,Zomple12
1130659,Baki Studio
1130661,Napas Torteeka
1130665,Genius Studio Japan
1130669,dietzribi
1130670,Bold Fish
1130670,BD Games
1130671,Larian Studios
1130672,Buriki Clock
1130672,Annulus Games
1130680,Over the Moon Games
1130683,Breda University of Applied Sciences
1130684,BWI Games
1130685,Bethesda Softworks
1130686,Everest Pipkin
1130689,André Fernandes
1130692,Buriki Clock
1130692,Annulus Games
1130693,Toys for Bob
1130693,Activision
1130694,Paradox Interactive
1130694,Triumph Studios
1130696,Bethesda Softworks
1130697,Over the Moon Games
1130698,Pathea Games
1130699,Activision
1130699,Toys for Bob
1130703,Swone Vial Co.
1130704,Focus Entertainment
1130704,Tindalos Interactive
1130705,Risolvi Productions
1130707,Blanket Fort Games
1130708,Ubisoft Entertainment
1130708,Ubisoft Paris
1130711,Trepang Studios
1130711,Team17 Digital
1130712,Nintendo
1130713,Nintendo
1130714,Nintendo
1130716,Pizza Hut
1130717,PlatinumGames
1130718,Blanket Fort Games
1130719,Nintendo
1130722,Trepang Studios
1130722,Team17 Digital
1130724,ToAge
1130725,Pizza Hut
1130727,jo_sipu
1130729,ENTERGRAM
1130729,07th Expansion
1130732,Turbo Button
1130736,THOMAS CLAUS UND FRANK MENZEL
1130736,EntwicklerX
1130737,Kittybags
1130738,8th Wall
1130738,Baskin-Robbins
1130739,Seranera
1130740,Square Enix Creative Business Unit III
1130740,Square Enix
1130742,GameCrafterTeam
1130742,GameTomo
1130743,Shape Shop
1130743,Outersloth
1130744,DU&I
1130745,MetalCat Studio
1130746,TACSOU
1130747,Square Enix Creative Business Unit III
1130747,Square Enix
1130748,Thunderful
1130748,Headup Games
1130749,Hosted Games
1130749,John Louis
1130750,Joy Way
1130751,"YGGDRAZIL GROUP CO.,LTD"
1130751,Shift Now
1130752,ENTERGRAM
1130752,07th Expansion
1130753,Seranera
1130754,GameCrafterTeam
1130754,GameTomo
1130755,Highwire Games
1130755,Victura
1130756,Far From Home
1130757,DU&I
1130758,MetalCat Studio
1130759,Thunderful
1130759,Headup Games
1130760,ENTERGRAM
1130760,07th Expansion
1130769,Kittybags
1130771,8th Wall
1130771,Baskin-Robbins
1130772,Good Luck 3 Inc.
1130773,Square Enix Creative Business Unit III
1130773,Square Enix
1130774,RapidEyeMovers
1130774,Sega
1130775,Sega
1130779,Rotstudio
1130779,Rotciv
1130780,Ebi-Hime
1130781,Jan Malitschek
1130782,Racs Studio
1130785,DigiPen Institute of Technology
1130785,DigiPen Europe-Bilbao
1130786,Green Jerry
1130787,Denpasoft
1130787,Toffer Team
1130789,Diamondhenge Entertainment
1130790,Qruppo
1130790,Shiravune
1130791,Mercimek Games
1130792,RapidEyeMovers
1130792,Sega
1130793,Sega
1130798,Angel De Franganillo
1130798,Antiheroe
1130799,Saibibi
1130802,The Generalists
1130807,Aslak
1130814,DeNA
1130815,Star Chess Studio
1130816,Sega
1130816,Sonic Team
1130818,Kiz10
1130819,yumehiko
1130821,Sekai Project
1130821,feng
1130823,Humble Games
1130823,CremaGames
1130824,Halftone Gaming
1130825,The New York Times Company
1130827,Sam Stubbings
1130828,We Didn't Mean 2
1130829,Zetsubou
1130830,Sekai Project
1130830,feng
1130831,Objectif 3D - game
1130832,Objectif 3D - game
1130833,Halftone Gaming
1130834,Slitherbop
1130839,Cow Legs
1130842,Aurorian Studios
1130842,Freedom Games
1130844,Fury Studios
1130844,Raw Fury
1130845,Goblinz Publishing
1130845,Roboatino
1130848,Stenblood
1130849,Starmi
1130849,Lionheart Games
1130850,Devon Wiersma
1130851,Neal Agarwal
1130852,Forever Entertainment S. A.
1130852,Microids
1130853,GooseGames
1130853,Cory Long
1130854,AFIL Games
1130855,Otomate
1130855,"Idea Factory International, Inc."
1130856,Devolver Digital
1130856,doseone
1130857,T.G.digitalsoft
1130858,FunVenture
1130859,nullablepandas
1130861,Sirlin Games
1130862,T.G.digitalsoft
1130863,Outis Media
1130864,Max Inferno
1130864,Secret Mode
1130865,Forever Entertainment S. A.
1130865,Microids
1130866,Starmi
1130866,Lionheart Games
1130868,Mateusz Skutnik
1130870,Neal Agarwal
1130871,FunVenture
1130872,Devolver Digital
1130872,doseone
1130873,Fireshine Games
1130873,Big Blue Bubble
1130876,Kairosoft
1130878,HandyGames
1130878,ITEM42
1130880,Square Enix
1130881,Crispy Creative
1130883,HeroCraft
1130884,Red Square Games
1130885,Bandai Namco Amusement
1130885,Bandai Namco Games
1130886,DYH
1130888,Sekai Project
1130888,Cabbage Soft
1130889,alienmelon
1130890,Fruitbat Factory
1130890,Orange_Juice
1130895,Starling Team
1130896,Pvic Game Developer
1130897,Square Enix
1130898,Red Square Games
1130901,MAGES. Inc.
1130902,Benjamin Staugaard
1130904,Nippon Ichi Software
1130905,Otomate
1130905,Idea Factory
1130906,DillyFrame
1130907,JanduSoft
1130908,Square Enix
1130908,FuturLab
1130909,Koei Tecmo Games
1130909,Team NINJA
1130910,Purple Yonder
1130910,nDreams
1130912,THQ Nordic
1130912,Yuke's
1130913,DoubleE
1130914,Joy Way
1130917,EigenKreation
1130917,MediaCube Games
1130918,Baobab Studios
1130924,Gareth Williams
1130925,"SQUARE ENIX CO., LTD."
1130926,Glowstick Entertainment
1130927,HoYoverse
1130928,Yuke's
1130928,THQ Nordic
1130929,Yerson Games
1130930,Tega Studio
1130932,Selecta Play
1130933,HoYoverse
1130935,Benjamin Staugaard
1130936,THQ Nordic
1130936,Yuke's
1130937,Carbon Studio
1130939,EigenKreation
1130939,MediaCube Games
1130940,Baobab Studios
1130942,Chimera Productions
1130944,Glowstick Entertainment
1130945,Tega Studio
1130950,Bumblebee Studios
1130954,ArcadeKitten
1130958,Too Kyo Games
1130958,Spike ChunSoft
1130959,Spike ChunSoft
1130960,Stellar Cartography
1130962,Bad Seed
1130962,Just For Games
1130964,Ka Hin Yuen
1130965,Capcom
1130967,Hermit's House
1130969,Puff Hook Studio
1130969,DANGEN Entertainment
1130970,Smash Remix Team
1130973,SBVR
1130974,Too Kyo Games
1130974,Spike ChunSoft
1130975,Stellar Cartography
1130976,Astrolabe Games
1130976,Space Colony Studios
1130977,Processor Game Studio
1130979,Ka Hin Yuen
1130980,Capcom
1130981,Grest Games
1130986,Bigboot Studios
1130986,HeroCraft
1130987,Bumblebee Studios
1130989,Hernán Smicht
1130993,ArcadeKitten
1130994,Tymedust Games
1130998,Surprised Monkey Studio
1131000,Prisma Game Lab
1131002,onlypuppy7
1131003,Regnslöja
1131005,Bango House
1131007,Caylus
1131014,Samuka Gomes
1131015,Metthink
1131017,Sam Thul Games
1131019,Daniel Dante
1131020,Genius Studio Japan
1131021,Sunlitspace542
1131022,Funnylocks
1131024,Fun Studio Games
1131025,cotton_1212
1131026,Lat
1131029,nDreams
1131032,Josyan
1131035,Andamiro
1131036,Clinginglies
1131038,Cognosphere
1131038,HoYoverse
1131044,Tango Gameworks
1131044,Bethesda Softworks
1131048,"Max Gaming Technologies, LLC"
1131049,Smilestrawbunny
1131051,Tardigrade
1131053,Cognosphere
1131053,HoYoverse
1131062,Sunsoft
1131062,Bitwave Games
1131071,qureate
1131075,Mottzy
1131075,GRAVITY GAME ARISE
1131080,"NIS America, Inc."
1131080,Nihon Falcom
1131085,Michigames
1131088,Influx Games
1131089,Eastasiasoft Limited
1131089,Panda Indie Studio
1131091,R3N
1131092,Budge Studios
1131095,EastAsiaSoft
1131095,Galope
1131096,Mindlabor
1131101,tayo
1131103,Jeremy Thompson
1131103,Hwd405
1131107,Psycho
1131108,LGV
1131112,Strange Ape Games
1131113,slimewitch
1131116,kindanice
1131117,Andrés Guerrero
1131117,Stepford
1131119,AndreasK
1131120,Mokadevs
1131123,Strange Ape Games
1131126,Pitter-Patter
1131128,Genius Studio Japan
1131133,Nekodora soft
1131134,Ezra Rejoicing
1131135,ParallaxDG
1131136,JUMP Team
1131137,Cyprus Games
1131142,Google
1131145,Gust
1131145,Koei Tecmo
1131147,Valve
1131148,Young Horses
1131149,Google
1131150,Young Horses
1131155,Eighting
1131155,Nexon
1131156,Nexon
1131156,Eighting
1131157,Netflix
1131157,Night School Studio
1131158,Nintendo
1131159,Gust
1131159,Koei Tecmo
1131161,Morning Shift Studios
1131162,SCAD Games Studio
1131166,Moonton
1131171,Alex X
1131172,PID Games
1131172,Domesticated Ants
1131173,Inti Creates
1131174,Gamedust
1131175,Awesome Games Studio
1131177,GameDev4Fun
1131178,SusaDeBeast
1131179,Koei Tecmo
1131179,Gust
1131180,Fairyship Games
1131181,Abra24
1131183,WIMO Games
1131184,Megamini009
1131185,Inti Creates
1131186,"Marvelous USA, Inc."
1131186,Ankake Spa
1131187,SusaDeBeast
1131188,Abra24
1131189,WIMO Games
1131190,Megamini009
1131191,4J Studios
1131192,Moonton
1131196,THQ Nordic
1131196,Haemimont Games
1131200,Warner Music Group Video Game Licensing
1131200,Hello There Games
1131203,the Rejects
1131204,ToastieLabs
1131205,DigiPen Institute of Technology
1131205,DigiPen Europe-Bilbao
1131207,Fossil Games
1131207,Hound Picked Games
1131208,iHarv
1131210,Apple
1131210,Zach Gage
1131211,Capcom
1131214,BarCoffee Studio
1131215,Fractal Projects
1131217,Campfire Studio
1131218,Knifes
1131219,"Space Mouse, LLC"
1131222,DigiPen Institute of Technology
1131222,DigiPen Europe-Bilbao
1131224,Foxglove Games
1131225,Fractal Projects
1131229,Knifes
1131230,Apple
1131230,Zach Gage
1131238,Estoty Games
1131238,Qubic Games
1131241,Bandai Namco Entertainment Inc.
1131244,SomeBro
1131246,Honza Vávra
1131248,Karvan
1131250,Kokonozu Mushi
1131252,Mr. Hypnos
1131253,GooodMon
1131254,Cabina Game
1131258,TERNOX
1131259,jorgen games
1131260,pgWave.
1131261,Andrealphus Games
1131262,Jorge T. Vargas
1131264,Liujiajun
1131265,Travellin Cats
1131266,Assemble Entertainment
1131266,Spellgarden Games
1131269,Duck Reaction
1131270,Bandai Namco Entertainment Inc.
1131274,The Pokémon Company
1131274,SELECT BUTTON inc.
1131276,Travellin Cats
1131280,Squigglyville
1131288,Thomas Young
1131289,nadia nova
1131293,Goldhawk Interactive
1131294,Thunderful
